"id"|"""date"""|"jour"|"saison"|"recettes"|"semainier"|"notes"|"ouverture"|"cloture"|"page_de_gauche"
45319|1739-04-29|Mercredi|"1739-1740"|0|""|""|false|false|
45318|1739-04-28|Mardi|"1739-1740"|0|""|""|false|false|
45317|1739-04-27|Lundi|"1739-1740"|0|""|""|false|false|
45316|1739-04-26|Dimanche|"1739-1740"|0|""|""|false|false|
42540|1717-05-12|Mercredi|"1717-1718"|364|De Ponteuil|""|false|false|
42535|1717-05-05|Mercredi|"1717-1718"|312|Duboccage|On a été au Palais Royal jouer.|false|false|
42547|1717-05-20|Jeudi|"1717-1718"|617|Duboccage|On a été représenter au Palais Royal|false|false|
42544|1717-05-17|Lundi|"1717-1718"|738|Lavoy|Hier, dimanche 16, on donna relâche au théâtre à cause de la fête de la Pentecôte.|false|false|
43220|1718-07-13|Mercredi|"1718-1719"|257|Duboccage|Au Palais Royal.|false|false|
43204|1718-06-27|Lundi|"1718-1719"|259|Lavoy|""|false|false|
43203|1718-06-26|Dimanche|"1718-1719"|637|Lavoy|""|false|false|
43202|1718-06-25|Samedi|"1718-1719"|262|Lavoy|""|false|false|
43201|1718-06-24|Vendredi|"1718-1719"|811|Lavoy|""|false|false|
43199|1718-06-22|Mercredi|"1718-1719"|336|Lavoy|Au palais Royal.|false|false|
43197|1718-06-20|Lundi|"1718-1719"|328|Lavoy|Semainiers, M. Lathorillière, Lavoy, Dangeville|false|false|
43196|1718-06-19|Dimanche|"1718-1719"|993|Duboccage|""|false|false|
43195|1718-06-18|Samedi|"1718-1719"|73|Duboccage|""|false|false|
43191|1718-06-13|Lundi|"1718-1719"|44|Duboccage|Semainiers, M. Poisson le père et Ponteuil|false|false|
43189|1718-06-11|Samedi|"1718-1719"|265|Duboccage|""|false|false|
43187|1718-06-09|Jeudi|"1718-1719"|69|Duboccage|""|false|false|
43186|1718-06-08|Mercredi|"1718-1719"|303|Duboccage|Au Palais Royal.|false|false|
43185|1718-06-07|Mardi|"1718-1719"|480|Duboccage|""|false|false|
43183|1718-06-04|Samedi|"1718-1719"|299|Lavoy|""|false|false|
43182|1718-06-03|Vendredi|"1718-1719"|281|Lavoy|""|false|false|
43181|1718-06-02|Jeudi|"1718-1719"|634|Lavoy|On donna hier relâche au théâtre à cause que l'Opéra joua pour La Capitation des acteurs.|false|false|
43179|1718-05-30|Lundi|"1718-1719"|551|Lavoy|""|false|false|
43178|1718-05-29|Dimanche|"1718-1719"|126|Lavoy|""|false|false|
43177|1718-05-28|Samedi|"1718-1719"|435|Lavoy|""|false|false|
43176|1718-05-27|Vendredi|"1718-1719"|133|Lavoy|On donna hier 26, relâche au théâtre à cause de la fête de l'Ascension.|false|false|
43175|1718-05-25|Mercredi|"1718-1719"|198|Lavoy|Au Palais Royal.|false|false|
43174|1718-05-24|Mardi|"1718-1719"|244|Lavoy|""|false|false|
43173|1718-05-23|Lundi|"1718-1719"|288|Lavoy|""|false|false|
43171|1718-05-21|Samedi|"1718-1719"|79|Lavoy|""|false|false|
43170|1718-05-20|Vendredi|"1718-1719"|234|Lavoy|""|false|false|
43168|1718-05-18|Mercredi|"1718-1719"|646|Lavoy|Au Palais Royal|false|false|
43166|1718-05-16|Lundi|"1718-1719"|338|Lavoy|""|false|false|
43165|1718-05-15|Dimanche|"1718-1719"|722|Lavoy|""|false|false|
43163|1718-05-13|Vendredi|"1718-1719"|527|Lavoy|""|false|false|
43162|1718-05-12|Jeudi|"1718-1719"|236|Lavoy|""|false|false|
43160|1718-05-10|Mardi|"1718-1719"|145|Lavoy|""|false|false|
43158|1718-05-08|Dimanche|"1718-1719"|146|Duboccage|""|false|false|
43157|1718-05-07|Samedi|"1718-1719"|404|Duboccage|""|false|false|
43155|1718-05-05|Jeudi|"1718-1719"|221|Duboccage|""|false|false|
43153|1718-05-03|Mardi|"1718-1719"|661|Duboccage|""|false|false|
43149|1718-04-28|Jeudi|"1718-1719"|320|Lavoy|""|false|false|
43188|1718-06-10|Vendredi|"1718-1719"|267|Duboccage|""|false|false|
34194|1730-07-13|Jeudi|"1730-1731"|431|""|""|false|false|
43192|1718-06-14|Mardi|"1718-1719"|606|Duboccage|""|false|false|
42554|1717-05-28|Vendredi|"1717-1718"|1008|Lavoy|Hier jeudi 27, on a donné relâche au théâtre à cause de la fête du St Sacrément.|false|false|
43221|1718-07-14|Jeudi|"1718-1719"|594|Duboccage|""|false|false|
43219|1718-07-12|Mardi|"1718-1719"|460|Duboccage|""|false|false|
43217|1718-07-10|Dimanche|"1718-1719"|554|Lavoy|""|false|false|
43216|1718-07-09|Samedi|"1718-1719"|320|Lavoy|""|false|false|
26919|1741-05-05|Vendredi|"1741-1742"|1280|""|""|false|false|Distribution
28494|1734-08-21|Samedi|"1734-1735"|1438|""|On a donné hier et avant-hier relâche au Théâtre|false|false|
43210|1718-07-03|Dimanche|"1718-1719"|945|Dangeville|""|false|false|
28629|1735-02-11|Vendredi|"1734-1735"|0|""|""|false|false|
43214|1718-07-07|Jeudi|"1718-1719"|465|Dangeville|""|false|false|
43209|1718-07-02|Samedi|"1718-1719"|455|Dangeville|""|false|false|
43208|1718-07-01|Vendredi|"1718-1719"|667|Lavoy|""|false|false|
43207|1718-06-30|Jeudi|"1718-1719"|319|Lavoy|""|false|false|
43206|1718-06-29|Mercredi|"1718-1719"|1148|Lavoy|Au Palais Royal.|false|false|
43205|1718-06-28|Mardi|"1718-1719"|84|Lavoy|""|false|false|
43180|1718-05-31|Mardi|"1718-1719"|62|Lavoy|""|false|false|
27894|1729-07-13|Mercredi|"1729-1730"|2415|""|"""On a donné hier relâche au Théâtre."""|false|false|
43184|1718-06-06|Lundi|"1718-1719"|171|Duboccage|Hier 5, on donna relâche au théâtre à cause de la fête de Pentecôte. |false|false|
43211|1718-07-04|Lundi|"1718-1719"|829|Dangeville|""|false|false|
42557|1717-05-31|Lundi|"1717-1718"|501|De Beaubour & Lavoy|""|false|false|
42559|1717-06-02|Mercredi|"1717-1718"|1067|Lavoy|""|false|false|
42561|1717-06-04|Vendredi|"1717-1718"|374|Lavoy|""|false|false|
26544|1737-01-20|Dimanche|"1736-1737"|1176|""|""|false|false|Distribution
42607|1717-07-21|Mercredi|"1717-1718"|192|Lavoy|""|false|false|
25569|1731-10-28|Dimanche|"1731-1732"|668|""|""|false|false|
28297|1733-12-12|Samedi|"1733-1734"|1559|""|""|false|false|
25719|1732-05-03|Samedi|"1732-1733"|802|""|"""On a donné hier relâche au Théâtre."""|false|false|
42598|1717-07-12|Lundi|"1717-1718"|528|Lavoy|""|false|false|
42587|1717-07-01|Jeudi|"1717-1718"|459|Defontenay|On a été représenter sur le théâtre du Palais Royal.|false|false|
42566|1717-06-09|Mercredi|"1717-1718"|184|Legrand|""|false|false|
42564|1717-06-07|Lundi|"1717-1718"|855|Defontenay|""|false|false|
25944|1733-02-03|Mardi|"1732-1733"|3928|Armand|"""On a donné hier relâche au Théâtre à cause de la fête de la Vierge."""|false|false|
42605|1717-07-19|Lundi|"1717-1718"|561|De Beaubour & Lavoy|""|false|false|
25194|1728-08-18|Mercredi|"1728-1729"|2054|Delathorillière fils|"""On a donné hier relâche au Théâtre."""|false|false|
28295|1733-12-09|Mercredi|"1733-1734"|1218|""|On a donné hier relâche au théâtre à cause de la fête de la Vierge|false|false|
42589|1717-07-03|Samedi|"1717-1718"|389|Lavoy|""|false|false|
42571|1717-06-14|Lundi|"1717-1718"|383|Quinault|""|false|false|
42569|1717-06-12|Samedi|"1717-1718"|649|Defontenay|""|false|false|
26770|1737-10-31|Jeudi|"1737-1738"|155|""|""|false|false|Distribution/Comptable
25644|1732-01-23|Mercredi|"1731-1732"|3254|""|""|false|false|
42582|1717-06-26|Samedi|"1717-1718"|163|Duboccage|""|false|false|
42579|1717-06-23|Mercredi|"1717-1718"|42|Duboccage|""|false|false|
42573|1717-06-17|Jeudi|"1717-1718"|350|Duboccage|On a été représenter sur le théâtre du Palais Royal. On n'a pas joué hier à cause de la venue générale devant le Czar.|false|false|
42576|1717-06-20|Dimanche|"1717-1718"|482|Defontenay|""|false|false|
34130|1730-04-16|Lundi|"1730-1731"|0|""|""|false|false|
28070|1730-02-04|Samedi|"1729-1730"|3389|Du Chemin|"""Monseigneur le duc de Lorraine est venu aujourd'hui"""|false|false|
28569|1734-12-01|Mercredi|"1734-1735"|1709|""|""|false|false|
25269|1728-11-07|Dimanche|"1728-1729"|1692|""|""|false|false|
26844|1738-01-25|Samedi|"1737-1738"|2299|""|""|false|false|
42602|1717-07-16|Vendredi|"1717-1718"|1298|Quinault|""|false|false|
42595|1717-07-09|Vendredi|"1717-1718"|168|Defontenay|""|false|false|
26620|1737-05-05|Dimanche|"1737-1738"|277|""|""|false|false|Distribution
26695|1737-07-28|Dimanche|"1737-1738"|460|""|""|false|false|Distribution
34146|1730-05-06|Samedi|"1730-1731"|509|""|On a donné hier relâche au Théâtre|false|false|Distribution/Dépenses
42591|1717-07-05|Lundi|"1717-1718"|207|Guérin & Lavoy|""|false|false|
28644|1735-02-28|Lundi|"1734-1735"|1388|""|Semainiers Mrs Legrand p., Sarrazin p., Fleury p. (p.= payé)|false|false|
28269|1733-10-29|Jeudi|"1733-1734"|368|""|""|false|false|
42593|1717-07-07|Mercredi|"1717-1718"|141|Lavoy|""|false|false|
34171|1730-06-14|Mercredi|"1730-1731"|236|""|On a donné hier relâche au Théâtre|false|false|Autre/Distribution/Dépenses
34228|1730-08-30|Mercredi|"1730-1731"|371|Sarrazin|On a donné hier relâche au Théâtre|false|false|Comptable/Distribution
42584|1717-06-28|Lundi|"1717-1718"|149|Poisson|""|false|false|
42609|1717-07-23|Vendredi|"1717-1718"|310|Lavoy|""|false|false|
34216|1730-08-14|Lundi|"1730-1731"|906|Drouïn De Bercy |""|false|false|Comptable/Distribution
25697|1732-03-24|Lundi|"1731-1732"|203|""|""|false|false|Distribution
42612|1717-07-26|Lundi|"1717-1718"|482|Defontenay|""|false|false|
42677|1717-10-05|Mardi|"1717-1718"|670|De Ponteuil|""|false|false|
25708|1732-04-20|Lundi|"1732-1733"|0|""|"""Etat des acteurs et actrices qui composent la troupe au Premier avril 1732 à 1733"""|false|false|
25707|1732-04-20|Lundi|"1732-1733"|0|""|"21 avril 1732-21 mars 1733"|false|false|
42615|1717-07-30|Vendredi|"1717-1718"|434|Defontenay|Hier jeudi 29, on n'a pas représenté Héraclius sur le théâtre du Palais Royal à cause de la maladie de M. Guérin.|false|false|
42674|1717-10-02|Samedi|"1717-1718"|193|Duboccage|""|false|false|
44422|1723-02-14|Dimanche|"1722-1723"|1069|Duboccage|""|false|false|
42672|1717-09-30|Jeudi|"1717-1718"|828|Duboccage|On a été au Palais Royal.|false|false|
44395|1723-01-17|Dimanche|"1722-1723"|1415|Duboccage|""|false|false|
44387|1723-01-09|Samedi|"1722-1723"|1107|Duboccage|""|false|false|
42658|1717-09-16|Jeudi|"1717-1718"|649|Lavoy & Legrand|On a été jouer au Palais Royal.|false|false|
42641|1717-08-27|Vendredi|"1717-1718"|88|Lavoy|""|false|false|
42628|1717-08-12|Jeudi|"1717-1718"|730|Duboccage|On a été représenter au Palais Royal.|false|false|
44445|1723-03-09|Mardi|"1722-1723"|1091|Duboccage|""|false|false|
44438|1723-03-02|Mardi|"1722-1723"|1194|Duboccage|Début de M. Armand |false|false|
44427|1723-02-19|Vendredi|"1722-1723"|2114|Duboccage|""|false|false|
44413|1723-02-05|Vendredi|"1722-1723"|501|Duboccage|""|false|false|
44409|1723-01-31|Dimanche|"1722-1723"|1931|Duboccage|""|false|false|
44407|1723-01-29|Vendredi|"1722-1723"|645|Duboccage|""|false|false|
42697|1717-10-25|Lundi|"1717-1718"|477|Lavoy|""|false|false|
42685|1717-10-13|Mercredi|"1717-1718"|444|Quinault|""|false|false|
42664|1717-09-22|Mercredi|"1717-1718"|275|Quinault|""|false|false|
42648|1717-09-03|Vendredi|"1717-1718"|427|Defontenay|""|false|false|
42634|1717-08-19|Jeudi|"1717-1718"|414|Lavoy|On a été jouer sur le théâtre du Palais Royal.|false|false|
42629|1717-08-13|Vendredi|"1717-1718"|108|Duboccage|""|false|false|
42618|1717-08-02|Lundi|"1717-1718"|333|Quinault & Dufrene|""|false|false|
44402|1723-01-24|Dimanche|"1722-1723"|1639|Duboccage|""|false|false|
44397|1723-01-19|Mardi|"1722-1723"|1169|Duboccage|""|false|false|
44392|1723-01-14|Jeudi|"1722-1723"|539|Duboccage|""|false|false|
44389|1723-01-11|Lundi|"1722-1723"|1237|Duboccage|Semainiers, Mrs Le Grand le père et Dufresne|false|false|
34197|1730-07-19|Mercredi|"1730-1731"|2343|""|On a donné hier et avant-hier relâche au Théâtre à cause de la fête de Versailles.|false|false|Distribution
34217|1730-08-16|Mercredi|"1730-1731"|783|Dangeville Cadet|On a donné hier relâche au Théâtre pour la fête de la Vierge.|false|false|
44442|1723-03-06|Samedi|"1722-1723"|788|Duboccage|""|false|false|
44440|1723-03-04|Jeudi|"1722-1723"|587|Duboccage|""|false|false|
44425|1723-02-17|Mercredi|"1722-1723"|2109|Duboccage|""|false|false|
44417|1723-02-09|Mardi|"1722-1723"|1197|Duboccage|Mardi gras|false|false|
34247|1730-09-28|Jeudi|"1730-1731"|291|Sarrazin|""|false|false|Distribution
42652|1717-09-10|Vendredi|"1717-1718"|77|Lavoy|""|false|false|
42626|1717-08-10|Mardi|"1717-1718"|770|Duboccage|""|false|false|
44415|1723-02-07|Dimanche|"1722-1723"|1770|Duboccage|""|false|false|
44404|1723-01-26|Mardi|"1722-1723"|1553|Duboccage|""|false|false|
42624|1717-08-08|Dimanche|"1717-1718"|886|Defontenay|""|false|false|
42619|1717-08-03|Mardi|"1717-1718"|71|Quinault|""|false|false|
34257|1730-10-10|Mardi|"1730-1731"|1406|Poisson|""|false|false|Distribution
44434|1723-02-26|Vendredi|"1722-1723"|1172|Duboccage|""|false|false|
44430|1723-02-22|Lundi|"1722-1723"|1700|Duboccage|"12e au Palais Royal"|false|false|
44420|1723-02-12|Vendredi|"1722-1723"|305|""|""|false|false|
42660|1717-09-18|Samedi|"1717-1718"|262|Legrand|""|false|false|
42649|1717-09-05|Dimanche|"1717-1718"|899|Dangeville|Hier samedi 4 on a donné relâche au théâtre faute de spectateurs.|false|false|
42621|1717-08-05|Jeudi|"1717-1718"|658|Lavoy|On a été représenter sur le Théâtre du palais Royal.|false|false|
44411|1723-02-03|Mercredi|"1722-1723"|866|Duboccage|"""L'on a donné hier relâche au théâtre par rapport à la fête de la Chandeleur."""|false|false|
44400|1723-01-22|Vendredi|"1722-1723"|1064|Duboccage|""|false|false|
44432|1723-02-24|Mercredi|"1722-1723"|2253|Duboccage|""|false|false|
44384|1723-01-06|Mercredi|"1722-1723"|1642|Duboccage|""|false|false|
44382|1723-01-04|Lundi|"1722-1723"|1002|Duboccage|Semainiers, Mrs Le Baron et Fontenay|false|false|
44379|1723-01-01|Vendredi|"1722-1723"|1687|Duboccage|Continuation du Nouveau monde|false|false|
44376|1722-12-29|Mardi|"1722-1723"|766|""|""|false|false|
44374|1722-12-27|Dimanche|"1722-1723"|1884|Duboccage|""|false|false|
44373|1722-12-26|Samedi|"1722-1723"|1168|Duboccage|"""On a donné hier et avant-hier relâche au théâtre par rapport à la veille et au jour de Noel"""|false|false|
44370|1722-12-21|Lundi|"1722-1723"|1834|Duboccage|Semainiers, Mrs La Thorillière père et fils et Lavoy|false|false|
44366|1722-12-17|Jeudi|"1722-1723"|1522|Duboccage|""|false|false|
44365|1722-12-16|Mercredi|"1722-1723"|2116|Duboccage|"""On a donné le 8 relâche au théâtre par rapport à la Conception de la Vierge"""|false|false|
44362|1722-12-05|Samedi|"1722-1723"|1247|Duboccage|""|false|false|
44359|1722-12-02|Mercredi|"1722-1723"|1367|Duboccage|""|false|false|
44357|1722-11-30|Lundi|"1722-1723"|2084|Duboccage |Semainiers, Mrs Duboccage et Duchemin|false|false|
44354|1722-11-27|Vendredi|"1722-1723"|317|Duboccage|""|false|false|
44351|1722-11-24|Mardi|"1722-1723"|583|Duboccage|""|false|false|
44349|1722-11-22|Dimanche|"1722-1723"|1098|Duboccage|""|false|false|
44347|1722-11-20|Vendredi|"1722-1723"|486|Duboccage|""|false|false|
44344|1722-11-17|Mardi|"1722-1723"|572|Duboccage|""|false|false|
44342|1722-11-15|Dimanche|"1722-1723"|833|Duboccage|""|false|false|
44339|1722-11-12|Jeudi|"1722-1723"|811|Duboccage|""|false|false|
44336|1722-11-09|Lundi|"1722-1723"|616|Duboccage|Semainiers, Mrs Poisson et Dangeville|false|false|
44334|1722-11-07|Samedi|"1722-1723"|384|Duboccage|""|false|false|
44331|1722-11-04|Mercredi|"1722-1723"|605|Duboccage|Début de M. Gaudron, par le rôle de Mithridate|false|false|
44329|1722-11-02|Lundi|"1722-1723"|1322|Duboccage|"""L'on a donné hier relâche au théâtre, par rapport à la fête de tous les Saints"" Semainiers, Mrs La Thoriellière Père et fils et Lavoy"|false|false|
44326|1722-10-29|Jeudi|"1722-1723"|311|Duboccage|""|false|false|
44325|1722-10-28|Mercredi|"1722-1723"|1520|Duboccage|""|false|false|
44323|1722-10-26|Lundi|"1722-1723"|670|Duboccage|Semainiers, Mrs Quinault et Le Grand père|false|false|
44320|1722-10-23|Vendredi|"1722-1723"|268|Duboccage|""|false|false|
44318|1722-10-21|Mercredi|"1722-1723"|656|Duboccage|""|false|false|
44315|1722-10-18|Dimanche|"1722-1723"|1125|Duboccage|""|false|false|
44312|1722-10-15|Jeudi|"1722-1723"|973|Duboccage|"""L'on ne joua point hier"""|false|false|
44292|1722-10-12|Lundi|"1722-1723"|785|Duboccage|Semainiers, Mrs Le Grand père et Dufresne|false|false|
44289|1722-10-09|Vendredi|"1722-1723"|1680|Duboccage|""|false|false|
44286|1722-10-06|Mardi|"1722-1723"|933|Duboccage|""|false|false|
44284|1722-10-04|Dimanche|"1722-1723"|1424|Duboccage|""|false|false|
44282|1722-10-02|Vendredi|"1722-1723"|483|Duboccage|""|false|false|
44280|1722-09-30|Mercredi|"1722-1723"|964|Duboccage|"11e au Palais Royal"|false|false|
44278|1722-09-28|Lundi|"1722-1723"|532|Duboccage|Semainiers, Mrs Poisson et Dangeville|false|false|
44274|1722-09-24|Jeudi|"1722-1723"|381|Duboccage|""|false|false|
44272|1722-09-22|Mardi|"1722-1723"|814|Duboccage|""|false|false|
44270|1722-09-20|Dimanche|"1722-1723"|920|Duboccage|""|false|false|
44267|1722-09-17|Jeudi|"1722-1723"|1195|Duboccage|""|false|false|
44265|1722-09-15|Mardi|"1722-1723"|1677|Duboccage|""|false|false|
42692|1717-10-20|Mercredi|"1717-1718"|680|Lavoy|""|false|false|
42639|1717-08-25|Mercredi|"1717-1718"|215|Delathorillière|""|false|false|
44263|1722-09-13|Dimanche|"1722-1723"|1510|Duboccage|""|false|false|
44241|1722-08-20|Jeudi|"1722-1723"|777|Duboccage|""|false|false|
44237|1722-08-16|Dimanche|"1722-1723"|975|Duboccage|"""On donna hier relâche au théâtre par rapport à la fête de l'Ascension de la Vierge"""|false|false|
44225|1722-08-03|Lundi|"1722-1723"|349|Duboccage |Semainiers, Mrs Quinault & Le Grand fils|false|false|
44217|1722-07-26|Dimanche|"1722-1723"|669|Duboccage|""|false|false|
44212|1722-07-21|Mardi|"1722-1723"|217|Duboccage|""|false|false|
44197|1722-07-06|Lundi|"1722-1723"|149|Duboccage |Semainiers, Mrs Poisson & Dangeville|false|false|
42646|1717-09-01|Mercredi|"1717-1718"|468|Lavoy|""|false|false|
42644|1717-08-30|Lundi|"1717-1718"|473|Legrand|""|false|false|
44260|1722-09-10|Jeudi|"1722-1723"|309|Duboccage|""|false|false|
44259|1722-09-09|Mercredi|"1722-1723"|784|Duboccage|"""On donna hier relâche au théâtre, à cause de la fête de la nativité de la Vierge"""|false|false|
44255|1722-09-04|Vendredi|"1722-1723"|937|Duboccage|""|false|false|
44253|1722-09-02|Mercredi|"1722-1723"|1239|""|"10e au Palais Royal"|false|false|
44250|1722-08-30|Dimanche|"1722-1723"|623|Duboccage|""|false|false|
44248|1722-08-28|Vendredi|"1722-1723"|91|Duboccage|""|false|false|
44246|1722-08-25|Mardi|"1722-1723"|1290|Duboccage|""|false|false|
44243|1722-08-22|Samedi|"1722-1723"|380|Duboccage|""|false|false|
44238|1722-08-17|Lundi|"1722-1723"|133|Duboccage|Semainiers, Mrs Poisson et Dangeville|false|false|
44222|1722-07-31|Vendredi|"1722-1723"|871|Duboccage|""|false|false|
44219|1722-07-28|Mardi|"1722-1723"|170|Duboccage|""|false|false|
44215|1722-07-24|Vendredi|"1722-1723"|298|Duboccage|""|false|false|
44210|1722-07-19|Dimanche|"1722-1723"|1070|Duboccage|""|false|false|
44203|1722-07-12|Dimanche|"1722-1723"|838|Duboccage|""|false|false|
25416|1731-04-22|Dimanche|"1731-1732"|1151|""|""|false|false|Distribution
42669|1717-09-27|Lundi|"1717-1718"|444|Duboccage|Semainiers, Mrs Duboccage et Poisson le fils.|false|false|
42666|1717-09-24|Vendredi|"1717-1718"|544|Quinault|""|false|false|
44233|1722-08-11|Mardi|"1722-1723"|633|Duboccage|""|false|false|
42655|1717-09-13|Lundi|"1717-1718"|600|Legrand|""|false|false|
44227|1722-08-05|Mercredi|"1722-1723"|127|Duboccage|""|false|false|
44232|1722-08-10|Lundi|"1722-1723"|450|Duboccage|Semainiers, Mrs La Thorillière père et fils et Lavoy|false|false|
44207|1722-07-16|Jeudi|"1722-1723"|150|Duboccage|""|false|false|
44205|1722-07-14|Mardi|"1722-1723"|433|Duboccage|""|false|false|
44200|1722-07-09|Jeudi|"1722-1723"|150|Duboccage|""|false|false|
44184|1722-06-23|Mardi|"1722-1723"|158|Duboccage|""|false|false|
44176|1722-06-15|Lundi|"1722-1723"|366|Duboccage|Semainiers, Mrs Duboccage et Duchemin|false|false|
44169|1722-06-08|Lundi|"1722-1723"|455|Duboccage |Semainiers, Mrs Le Grand le père et Dufresne|false|false|
42744|1717-12-13|Lundi|"1717-1718"|597|Defontenay|Semainiers Mrs de Beaubour et Lavoy|false|false|
44194|1722-07-03|Vendredi|"1722-1723"|77|Duboccage|""|false|false|
44192|1722-07-01|Mercredi|"1722-1723"|121|Duboccage|""|false|false|
44171|1722-06-10|Mercredi|"1722-1723"|516|Duboccage|"8e au Palais Royal"|false|false|
42701|1717-10-29|Vendredi|"1717-1718"|1354|Lavoy|""|false|false|
42753|1717-12-22|Mercredi|"1717-1718"|1248|Defontenay|""|false|false|
42740|1717-12-09|Jeudi|"1717-1718"|587|Dangeville|Hier mercredi 8 on donna relâche au théâtre à cause de la fête de la Vierge.|false|false|
42739|1717-12-07|Mardi|"1717-1718"|436|Dufresne & Quinault|Dufresne & Quinault pour Dangeville semainier|false|false|
42694|1717-10-22|Vendredi|"1717-1718"|348|Delathorillière|""|false|false|
42682|1717-10-10|Dimanche|"1717-1718"|1042|Defontenay|""|false|false|
42679|1717-10-07|Jeudi|"1717-1718"|1101|Lavoy|Au Palais Royal.|false|false|
44190|1722-06-29|Lundi|"1722-1723"|605|Duboccage|Semainiers, Mrs de La Thorillière père et fils & Lavoy|false|false|
44179|1722-06-18|Jeudi|"1722-1723"|151|Duboccage|""|false|false|
44158|1722-05-27|Mercredi|"1722-1723"|680|Duboccage|"6e au Palais Royal L'on ne joua point hier"|false|false|
44152|1722-05-19|Mardi|"1722-1723"|599|Duboccage|""|false|false|
