"id_registre"|"id_place"|"description"|"loge"|"billets_vendus"|"prix_par_billet"|"recettes"
42354|85|Billet à|false|39|4|156
42354|86|Billet à|false|138|2|276
42354|88|Billet à|false|364|1|364
42355|85|Billet à|false|57|4|228
42355|88|Billet à|false|180|1|180
42355|87|Billet à|false|10|201|15
42355|86|Billet à|false|107|2|214
42355|83|Loge basse|true|1|32|32
42356|86|Billet à|false|34|2|68
42356|87|Billet à|false|11|201|216
42356|85|Billet à|false|13|4|52
42356|88|Billet à|false|111|1|111
42357|88|Billet à|false|189|1|189
42357|87|Billet à|false|17|201|225
42357|83|Loge basse|true|1|32|32
42357|85|Billet à|false|60|4|240
42357|86|Billet à|false|95|2|190
42358|86|Billet à|false|55|2|110
42358|85|Billet à|false|25|4|100
42358|83|Loge basse|true|1|32|32
42358|87|Billet à|false|11|201|216
42358|88|Billet à|false|154|1|154
42359|88|Billet à|false|134|1|134
42359|1|Irregular Receipts|false|10|2|20
42359|85|Billet à|false|30|4|120
42359|86|Billet à|false|31|2|62
42359|87|Billet à|false|2|201|3
42360|86|Billet à|false|44|2|88
42360|87|Billet à|false|3|201|204
42360|88|Billet à|false|157|1|157
42360|85|Billet à|false|14|4|56
42361|85|Billet à|false|160|4|640
42361|84|Loge haute|true|2|16|32
42361|83|Loge basse|true|2|32|64
42361|88|Billet à|false|492|1|492
42361|87|Billet à|false|83|201|324
42361|86|Billet à|false|259|2|518
42362|87|Billet à|false|68|201|102
42362|83|Loge basse|true|6|32|192
42362|85|Billet à|false|194|4|776
42362|86|Billet à|false|218|2|436
42362|88|Billet à|false|455|1|455
42363|85|Billet à|false|65|4|250
42363|83|Loge basse|true|1|32|32
42363|88|Billet à|false|260|1|260
42363|87|Billet à|false|23|201|234
42363|86|Billet à|false|91|2|182
42364|85|Billet à|false|13|4|52
42364|86|Billet à|false|29|2|58
42364|88|Billet à|false|94|1|94
42364|87|Billet à|false|2|201|3
42365|86|Billet à|false|238|2|476
42365|85|Billet à|false|62|4|248
42365|87|Billet à|false|46|201|69
42365|88|Billet à|false|404|1|404
42366|87|Billet à|false|11|201|216
42366|88|Billet à|false|99|1|99
42366|85|Billet à|false|28|4|112
42366|86|Billet à|false|47|2|94
42367|88|Billet à|false|155|1|155
42367|87|Billet à|false|10|201|15
42367|84|Loge haute|true|1|16|16
42367|85|Billet à|false|22|4|88
42367|86|Billet à|false|23|2|46
42368|83|Loge basse|true|1|32|32
42368|85|Billet à|false|189|4|756
42368|86|Billet à|false|189|2|378
42368|87|Billet à|false|58|201|87
42368|88|Billet à|false|385|1|385
42369|87|Billet à|false|19|201|228
42369|83|Loge basse|true|1|32|32
42369|85|Billet à|false|16|4|64
42369|86|Billet à|false|49|2|98
42369|88|Billet à|false|199|1|199
42370|83|Loge basse|true|1|32|32
42370|85|Billet à|false|75|4|300
42370|86|Billet à|false|100|2|200
42370|87|Billet à|false|16|201|24
42370|88|Billet à|false|246|1|246
42371|85|Billet à|false|17|4|68
42371|87|Billet à|false|2|201|3
42371|86|Billet à|false|28|2|56
42371|88|Billet à|false|107|1|107
42372|86|Billet à|false|170|2|340
42372|88|Billet à|false|287|1|287
42372|87|Billet à|false|35|201|252
42372|85|Billet à|false|87|4|348
42373|87|Billet à|false|17|201|225
42373|88|Billet à|false|233|1|233
42373|85|Billet à|false|13|4|52
42373|86|Billet à|false|58|2|116
42374|85|Billet à|false|13|4|52
42374|88|Billet à|false|83|1|83
42374|86|Billet à|false|29|2|58
42374|87|Billet à|false|6|201|9
42375|86|Billet à|false|41|2|82
42375|85|Billet à|false|29|4|116
42375|87|Billet à|false|6|201|9
42375|88|Billet à|false|183|1|183
42376|85|Billet à|false|30|4|120
42376|87|Billet à|false|10|201|15
42376|86|Billet à|false|37|2|74
42376|88|Billet à|false|133|1|133
42377|87|Billet à|false|13|201|219
42377|85|Billet à|false|60|4|240
42377|88|Billet à|false|279|1|279
42377|86|Billet à|false|65|2|130
42378|88|Billet à|false|280|1|280
42378|85|Billet à|false|65|4|260
42378|86|Billet à|false|166|2|332
42378|87|Billet à|false|21|201|231
42379|86|Billet à|false|59|2|118
42379|85|Billet à|false|18|4|72
42379|88|Billet à|false|93|1|93
42379|87|Billet à|false|4|201|6
42380|86|Billet à|false|79|2|158
42380|87|Billet à|false|16|201|24
42380|88|Billet à|false|239|1|239
42380|85|Billet à|false|77|4|308
42381|88|Billet à|false|363|1|363
42381|85|Billet à|false|59|4|236
42381|86|Billet à|false|184|2|368
42381|87|Billet à|false|44|201|66
42382|83|Loge basse|true|1|32|32
42382|88|Billet à|false|214|1|214
42382|87|Billet à|false|17|201|225
42382|86|Billet à|false|75|2|150
42382|85|Billet à|false|70|4|280
42383|86|Billet à|false|22|2|44
42383|88|Billet à|false|70|1|70
42383|85|Billet à|false|8|4|32
42383|87|Billet à|false|3|201|204
42384|88|Billet à|false|220|1|220
42384|87|Billet à|false|8|201|12
42384|86|Billet à|false|49|2|98
42384|85|Billet à|false|74|4|296
42384|84|Loge haute|true|1|16|16
42384|83|Loge basse|true|3|32|96
42385|88|Billet à|false|295|1|295
42385|85|Billet à|false|32|4|128
42385|86|Billet à|false|111|2|222
42385|87|Billet à|false|33|201|249
42386|88|Billet à|false|150|1|150
42386|85|Billet à|false|23|4|92
42386|86|Billet à|false|48|2|96
42386|87|Billet à|false|17|201|225
42387|86|Billet à|false|31|2|62
42387|88|Billet à|false|76|1|76
42387|87|Billet à|false|4|201|6
42387|85|Billet à|false|11|4|44
42388|83|Loge basse|true|1|32|32
42388|88|Billet à|false|177|1|177
42388|87|Billet à|false|12|201|18
42388|86|Billet à|false|44|2|88
42388|85|Billet à|false|47|4|188
42389|87|Billet à|false|12|201|18
42389|85|Billet à|false|39|4|156
42389|88|Billet à|false|142|1|142
42389|86|Billet à|false|32|2|64
42390|86|Billet à|false|14|2|28
42390|88|Billet à|false|150|1|150
42390|85|Billet à|false|7|4|28
42390|87|Billet à|false|1|201|201
42391|88|Billet à|false|94|1|94
42391|86|Billet à|false|25|2|50
42391|85|Billet à|false|11|4|44
42391|87|Billet à|false|5|201|207
42392|85|Billet à|false|94|4|376
42392|84|Loge haute|true|2|16|32
42392|83|Loge basse|true|1|32|32
42392|88|Billet à|false|455|1|455
42392|87|Billet à|false|53|201|279
42392|86|Billet à|false|213|2|426
42393|84|Loge haute|true|1|16|16
42393|87|Billet à|false|8|201|12
42393|88|Billet à|false|335|1|335
42393|85|Billet à|false|47|4|188
42393|86|Billet à|false|64|2|128
42394|86|Billet à|false|21|2|42
42394|85|Billet à|false|23|4|92
42394|88|Billet à|false|83|1|83
42394|87|Billet à|false|4|201|6
42395|86|Billet à|false|72|2|144
42395|87|Billet à|false|12|201|18
42395|88|Billet à|false|296|1|296
42395|83|Loge basse|true|1|32|32
42395|85|Billet à|false|71|4|284
42396|87|Billet à|false|9|201|213
42396|86|Billet à|false|45|2|90
42396|83|Loge basse|true|1|32|32
42396|88|Billet à|false|137|1|137
42396|85|Billet à|false|18|4|72
42397|86|Billet à|false|77|2|154
42397|88|Billet à|false|319|1|319
42397|85|Billet à|false|74|4|296
42397|87|Billet à|false|3|201|204
42398|87|Billet à|false|13|201|219
42398|85|Billet à|false|71|4|284
42398|83|Loge basse|true|1|32|32
42398|88|Billet à|false|272|1|272
42398|86|Billet à|false|72|2|144
42399|85|Billet à|false|47|4|188
42399|86|Billet à|false|153|2|306
42399|87|Billet à|false|48|201|72
42399|88|Billet à|false|410|1|410
42400|88|Billet à|false|483|1|483
42400|87|Billet à|false|68|201|102
42400|86|Billet à|false|251|2|502
42400|85|Billet à|false|104|4|416
42400|83|Loge basse|true|1|32|32
42401|85|Billet à|false|14|4|56
42401|87|Billet à|false|13|201|219
42401|86|Billet à|false|40|2|80
42401|88|Billet à|false|171|1|171
42402|86|Billet à|false|66|2|132
42402|88|Billet à|false|216|1|216
42402|85|Billet à|false|78|4|312
42402|83|Loge basse|true|1|32|32
42402|87|Billet à|false|12|201|18
42403|88|Billet à|false|97|1|97
42403|85|Billet à|false|10|4|40
42403|86|Billet à|false|37|2|74
42403|87|Billet à|false|4|201|6
42404|86|Billet à|false|114|2|228
42404|85|Billet à|false|69|4|276
42404|84|Loge haute|true|1|16|16
42404|83|Loge basse|true|2|32|64
42404|88|Billet à|false|220|1|220
42404|87|Billet à|false|19|201|228
42405|85|Billet à|false|20|4|80
42405|87|Billet à|false|222|1|222
42405|86|Billet à|false|27|2|54
42406|88|Billet à|false|384|1|384
42406|87|Billet à|false|57|201|285
42406|86|Billet à|false|234|2|468
42406|85|Billet à|false|107|4|428
42407|86|Billet à|false|165|2|330
42407|87|Billet à|false|47|201|270
42407|88|Billet à|false|405|1|405
42407|83|Loge basse|true|1|32|32
42407|85|Billet à|false|113|4|452
42408|87|Billet à|false|10|201|15
42408|86|Billet à|false|74|2|148
42408|88|Billet à|false|184|1|184
42408|85|Billet à|false|82|4|328
42409|88|Billet à|false|151|1|151
42409|87|Billet à|false|8|201|12
42409|86|Billet à|false|66|2|132
42409|85|Billet à|false|24|4|96
42410|88|Billet à|false|175|1|175
42410|87|Billet à|false|18|201|27
42410|86|Billet à|false|60|2|120
42410|85|Billet à|false|64|4|256
42410|83|Loge basse|true|1|32|32
42411|85|Billet à|false|53|4|212
42411|83|Loge basse|true|1|32|32
42411|86|Billet à|false|87|2|174
42411|87|Billet à|false|5|201|207
42411|88|Billet à|false|276|1|276
42412|88|Billet à|false|311|1|311
42412|85|Billet à|false|93|4|372
42412|86|Billet à|false|158|2|316
42412|87|Billet à|false|30|201|45
42413|85|Billet à|false|15|4|60
42413|86|Billet à|false|27|2|54
42413|87|Billet à|false|3|201|204
42413|88|Billet à|false|94|1|94
42414|87|Billet à|false|7|201|210
42414|88|Billet à|false|77|1|77
42414|85|Billet à|false|2|4|8
42414|83|Loge basse|true|1|32|32
42414|86|Billet à|false|39|2|78
42415|1|Irregular Receipts|false|1|263|263
42415|83|Loge basse|true|1|32|32
42415|88|Billet à|false|202|1|202
42415|87|Billet à|false|7|201|210
42415|86|Billet à|false|60|2|120
42415|85|Billet à|false|28|4|112
42416|87|Billet à|false|1|201|201
42416|88|Billet à|false|97|1|97
42416|85|Billet à|false|37|4|148
42416|86|Billet à|false|28|2|56
42417|87|Billet à|false|2|201|3
42417|86|Billet à|false|20|2|40
42417|85|Billet à|false|13|4|52
42417|88|Billet à|false|72|1|72
42418|87|Billet à|false|1|201|201
42418|86|Billet à|false|12|2|24
42418|85|Billet à|false|17|4|68
42418|83|Loge basse|true|1|32|32
42418|88|Billet à|false|124|1|124
42419|86|Billet à|false|62|2|124
42419|88|Billet à|false|320|1|320
42419|83|Loge basse|true|1|32|32
42419|85|Billet à|false|30|4|120
42419|87|Billet à|false|12|201|18
42420|85|Billet à|false|17|4|68
42420|86|Billet à|false|98|2|196
42420|87|Billet à|false|26|201|39
42420|88|Billet à|false|361|1|361
42421|86|Billet à|false|9|2|18
42421|87|Billet à|false|36|1|36
42421|85|Billet à|false|10|4|40
42422|86|Billet à|false|27|2|54
42422|87|Billet à|false|106|1|106
42422|85|Billet à|false|16|4|64
42424|88|Billet à|false|575|1|575
42424|85|Billet à|false|155|4|620
42424|83|Loge basse|true|1|32|32
42424|84|Loge haute|true|3|16|48
42424|86|Billet à|false|290|2|580
42424|87|Billet à|false|104|201|156
42425|86|Billet à|false|102|2|204
42425|87|Billet à|false|24|201|36
42425|88|Billet à|false|244|1|244
42425|85|Billet à|false|35|4|140
42426|85|Billet à|false|26|4|104
42426|83|Loge basse|true|1|32|32
42426|86|Billet à|false|133|2|266
42426|87|Billet à|false|44|201|66
42426|88|Billet à|false|356|1|356
42427|85|Billet à|false|5|4|20
42427|86|Billet à|false|12|2|24
42427|87|Billet à|false|4|201|6
42427|88|Billet à|false|62|1|62
42429|88|Billet à|false|117|1|117
42429|87|Billet à|false|2|201|3
42429|86|Billet à|false|17|2|34
42429|85|Billet à|false|19|4|76
42430|85|Billet à|false|16|4|64
42430|88|Billet à|false|233|1|233
42430|87|Billet à|false|18|201|27
42430|86|Billet à|false|83|2|166
42431|88|Billet à|false|142|1|142
42431|87|Billet à|false|1|201|201
42431|86|Billet à|false|32|2|64
42431|85|Billet à|false|5|4|20
42431|83|Loge basse|true|1|32|32
42432|85|Billet à|false|41|4|164
42432|86|Billet à|false|111|2|222
42432|87|Billet à|false|21|201|231
42432|88|Billet à|false|305|1|305
42433|85|Billet à|false|11|4|44
42433|88|Billet à|false|85|1|85
42433|87|Billet à|false|6|201|9
42433|86|Billet à|false|47|2|94
42434|87|Billet à|false|7|201|210
42434|85|Billet à|false|5|4|20
42434|86|Billet à|false|16|2|32
42434|88|Billet à|false|49|1|49
42435|145|Irregular Receipts 2|false|1|2224|2224
42435|1|Irregular Receipts|false|1|1757|1757
42436|86|Billet à|false|41|2|82
42436|88|Billet à|false|168|1|168
42436|87|Billet à|false|6|201|9
42436|83|Loge basse|true|1|32|32
42436|85|Billet à|false|31|4|124
42437|88|Billet à|false|218|1|218
42437|83|Loge basse|true|1|32|32
42437|85|Billet à|false|44|4|176
42437|86|Billet à|false|65|2|130
42437|87|Billet à|false|6|201|9
42438|88|Billet à|false|162|1|162
42438|87|Billet à|false|4|201|6
42438|86|Billet à|false|23|2|46
42438|85|Billet à|false|31|4|124
42439|85|Billet à|false|64|4|256
42439|87|Billet à|false|59|201|288
42439|88|Billet à|false|382|1|382
42439|86|Billet à|false|116|2|232
42439|83|Loge basse|true|2|32|64
42440|87|Billet à|false|2|201|3
42440|88|Billet à|false|136|1|136
42440|85|Billet à|false|18|4|72
42440|86|Billet à|false|36|2|72
42441|85|Billet à|false|15|4|60
42441|88|Billet à|false|123|1|123
42441|87|Billet à|false|6|201|9
42441|86|Billet à|false|25|2|50
42442|1|Irregular Receipts|false|12|2|24
42442|84|Loge haute|true|4|16|64
42442|85|Billet à|false|183|4|732
42442|86|Billet à|false|76|2|152
42442|87|Billet à|false|548|1|548
42442|83|Loge basse|true|9|32|288
42443|87|Billet à|false|1|201|201
42443|86|Billet à|false|45|2|90
42443|85|Billet à|false|16|4|64
42443|88|Billet à|false|147|1|147
42444|88|Billet à|false|164|1|164
42444|85|Billet à|false|42|4|168
42444|86|Billet à|false|63|2|126
42444|87|Billet à|false|15|201|222
42445|87|Billet à|false|1|201|201
42445|88|Billet à|false|117|1|117
42445|83|Loge basse|true|1|32|32
42445|85|Billet à|false|14|4|56
42445|86|Billet à|false|20|2|40
42446|87|Billet à|false|35|201|252
42446|88|Billet à|false|282|1|282
42446|86|Billet à|false|130|2|260
42446|85|Billet à|false|54|4|216
42446|84|Loge haute|true|2|16|32
42447|86|Billet à|false|42|2|84
42447|87|Billet à|false|18|201|27
42447|88|Billet à|false|198|1|198
42447|85|Billet à|false|18|4|72
42448|88|Billet à|false|165|1|165
42448|85|Billet à|false|24|4|96
42448|87|Billet à|false|16|201|24
42448|86|Billet à|false|80|2|160
42449|87|Billet à|false|566|1|566
42449|85|Billet à|false|179|4|716
42449|84|Loge haute|true|5|16|80
42449|83|Loge basse|true|4|32|128
42449|86|Billet à|false|82|2|164
42450|87|Billet à|false|3|201|204
42450|85|Billet à|false|23|4|92
42450|86|Billet à|false|42|2|84
42450|88|Billet à|false|163|1|163
42451|83|Loge basse|true|1|32|32
42451|86|Billet à|false|90|2|180
42451|88|Billet à|false|308|1|308
42451|85|Billet à|false|75|4|300
42451|87|Billet à|false|11|201|216
42452|88|Billet à|false|186|1|186
42452|86|Billet à|false|59|2|118
42452|85|Billet à|false|35|4|140
42452|83|Loge basse|true|1|32|32
42452|87|Billet à|false|9|201|213
42453|87|Billet à|false|44|201|66
42453|85|Billet à|false|116|4|464
42453|86|Billet à|false|178|2|356
42453|88|Billet à|false|421|1|421
42454|83|Loge basse|true|1|32|32
42454|85|Billet à|false|169|1|169
42454|86|Billet à|false|31|4|124
42454|87|Billet à|false|50|2|100
42454|88|Billet à|false|13|201|219
42455|87|Billet à|false|7|201|210
42455|88|Billet à|false|180|1|180
42455|85|Billet à|false|32|4|128
42455|86|Billet à|false|51|2|102
42456|83|Loge basse|true|7|32|224
42456|87|Billet à|false|631|1|631
42456|86|Billet à|false|78|2|156
42456|85|Billet à|false|211|4|844
42456|84|Loge haute|true|6|16|96
42457|88|Billet à|false|171|1|171
42457|86|Billet à|false|54|2|108
42457|83|Loge basse|true|1|32|32
42457|85|Billet à|false|17|4|68
42457|87|Billet à|false|11|201|216
42458|83|Loge basse|true|2|32|64
42458|85|Billet à|false|52|4|208
42458|86|Billet à|false|76|2|152
42458|87|Billet à|false|2|201|3
42458|88|Billet à|false|187|1|187
42459|86|Billet à|false|53|2|106
42459|88|Billet à|false|151|1|151
42459|84|Loge haute|true|1|16|16
42459|85|Billet à|false|28|4|112
42459|87|Billet à|false|9|201|213
42460|87|Billet à|false|46|201|69
42460|83|Loge basse|true|2|32|64
42460|84|Loge haute|true|2|16|32
42460|85|Billet à|false|119|4|476
42460|86|Billet à|false|207|2|414
42460|88|Billet à|false|416|1|416
42461|88|Billet à|false|139|1|139
42461|85|Billet à|false|37|4|148
42461|87|Billet à|false|6|201|9
42461|86|Billet à|false|52|2|104
42462|83|Loge basse|true|6|32|192
42462|87|Billet à|false|350|1|350
42462|85|Billet à|false|133|4|532
42462|86|Billet à|false|48|2|96
42462|84|Loge haute|true|7|16|112
42463|88|Billet à|false|172|1|172
42463|85|Billet à|false|40|4|160
42463|86|Billet à|false|86|2|172
42463|87|Billet à|false|17|201|225
42464|85|Billet à|false|70|4|280
42464|88|Billet à|false|173|1|173
42464|86|Billet à|false|146|2|292
42464|87|Billet à|false|8|201|12
42465|87|Billet à|false|8|201|12
42465|85|Billet à|false|43|4|172
42465|88|Billet à|false|179|1|179
42465|86|Billet à|false|47|2|94
42466|85|Billet à|false|126|4|504
42466|87|Billet à|false|48|201|72
42466|86|Billet à|false|168|2|336
42466|88|Billet à|false|306|1|306
42466|84|Loge haute|true|1|16|16
42466|83|Loge basse|true|3|32|96
42467|84|Loge haute|true|4|16|64
42467|85|Billet à|false|83|4|332
42467|86|Billet à|false|123|2|246
42467|87|Billet à|false|36|201|54
42467|88|Billet à|false|275|1|275
42468|83|Loge basse|true|2|32|64
42468|84|Loge haute|true|1|16|16
42468|88|Billet à|false|302|1|302
42468|85|Billet à|false|92|4|368
42468|86|Billet à|false|165|2|330
42468|87|Billet à|false|47|201|270
42469|85|Billet à|false|64|4|256
42469|87|Billet à|false|334|1|334
42469|86|Billet à|false|48|2|96
42469|83|Loge basse|true|2|32|64
42469|84|Loge haute|true|1|16|16
42470|87|Billet à|false|12|201|18
42470|86|Billet à|false|20|2|40
42470|85|Billet à|false|9|4|36
42470|88|Billet à|false|93|1|93
42471|88|Billet à|false|375|1|375
42471|85|Billet à|false|118|4|472
42471|86|Billet à|false|197|2|394
42471|87|Billet à|false|56|201|84
42471|83|Loge basse|true|5|32|160
42471|84|Loge haute|true|1|16|16
42472|87|Billet à|false|59|1|59
42472|85|Billet à|false|13|4|52
42472|86|Billet à|false|13|2|26
42473|85|Billet à|false|117|4|468
42473|87|Billet à|false|53|201|279
42473|86|Billet à|false|157|2|314
42473|84|Loge haute|true|2|16|32
42473|83|Loge basse|true|1|32|32
42473|88|Billet à|false|417|1|417
42474|87|Billet à|false|2|201|3
42474|88|Billet à|false|138|1|138
42474|85|Billet à|false|21|4|84
42474|86|Billet à|false|22|2|44
42475|85|Billet à|false|78|4|312
42475|83|Loge basse|true|1|32|32
42475|88|Billet à|false|269|1|269
42475|87|Billet à|false|15|201|222
42475|86|Billet à|false|111|2|222
42476|85|Billet à|false|97|4|388
42476|86|Billet à|false|61|2|122
42476|83|Loge basse|true|1|32|32
42476|87|Billet à|false|448|1|448
42477|87|Billet à|false|16|201|24
42477|83|Loge basse|true|2|32|64
42477|85|Billet à|false|87|4|348
42477|86|Billet à|false|98|2|196
42477|88|Billet à|false|251|1|251
42478|87|Billet à|false|6|201|9
42478|88|Billet à|false|72|1|72
